trabalhoCompletoEmCongresso	Aylton Jose Alves	2015		Measurement and verification in energy efficiency projects involving solar water heating systems in homes of low-income families  Case studies	2015 CHILEAN Conference on Electrical, Electronics Engineering, Information and Communication Technologies (CHILECON)	MENITA, BRUNO G.; DOMINGOS, JOSE L.; DOMINGUES, ELDER G.; ALVES, AYLTON J.; CALIXTO, WESLEY P.; GARCIA, AGENOR G. P.; FARIA, ADRIANO F.DE; MIGUEL, MARCIO L. S.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2015		Repowering of a synchronous generation plant by induction generator	2015 CHILEAN Conference on Electrical, Electronics Engineering, Information and Communication Technologies (CHILECON)	MAGALHAES, ALANA S.; LEOVIR, C. A.; MATIAS, CALEBE A.; SILVA, ALAN H. F.; DOMINGUES, ELDER G.; ALVES, AYLTON. J.; CALIXTO, WESLEY P.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2015		Application of conformal mapping in the calculation of geological pressures	2015 CHILEAN Conference on Electrical, Electronics Engineering, Information and Communication Technologies (CHILECON)	SILVA, UYARA F.; MANOEL, I. Q.; FURRIEL, GEOVANNE P.; SILVA, ALAN H. F.; ALVES, AYLTON J.; CALIXTO, WESLEY P.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2015		Simulation and determination of grounding grid parameters in non-symmetrical shapes	2015 IEEE 13th Brazilian Power Electronics Conference and 1st Southern Power Electronics Conference (COBEP/SPEC)	PIRES, THYAGO G.; DA SILVA, CARLOS L. B.; CALIXTO, WESLEY P.; OLIVEIRA, DIOGO N.; ALVES, AYLTON J.; DOMINGUES, ELDER G.; DOMINGOS, JOSE L.; FURRIEL, GEOVANNE P.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2013		Heuristic and deterministic strategies applied on a PID controller tuning for speed control of a DC motor	2013 13th International Conference on Environment and Electrical Engineering (EEEIC)	REIS, MARCIO R. C.; ALVARENGA, BERNARDO; DA SILVA, WANDER G.; GANZAROLI, CLEBER. A.; CALIXTO, WESLEY. P.; DE ARAUJO, WANDERSON R. H.; ALVES, AYLTON J.; DOMINGUES, ELDER G.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2015		Methodology to correlate the humidity, compaction and soil apparent electrical conductivity	2015 CHILEAN Conference on Electrical, Electronics Engineering, Information and Communication Technologies (CHILECON)	FILHO, ANTONIO M. S.; FURRIEL, GEOVANNE P.; CALIXTO, WESLEY P.; ALVES, AYLTON J.; PROFETA, FRANCISCO A.; DOMINGOS, JOSE L.; DOMINGUES, ELDER G.; NARCISO, MARCELO G.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2015		Computation of grounding grids parameter on unconventional geometry	2015 CHILEAN Conference on Electrical, Electronics Engineering, Information and Communication Technologies (CHILECON)	PIRES, THYAGO G.; SILVA, CARLOS L. B.; OLIVEIRA, DIOGO N.; NERYS, JOSE W. L.; ALVES, AYLTON J.; CALIXTO, WESLEY P.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2016		Energy Efficiency and Distributed Generation: Case Study	INTERNATIONAL CONFERENCE ON RENEWABLE ENERGIES AND POWER QUALITY (ICREPQ'16)	FERREIRA, A. F.; DOMINGOS, J. L.; SOUSA, T. P.; FRANCO, P. H.; DOMINGOS, E. G.; ALVES, A. J.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2015		Optimized exhaust duct applied in thermoelectric waste heat recovery system	23rd ABCM International Congress of Mechanical Engineering	PEDRO HENRIQUE GARCIA GOMES; WESLEY PACHECO CALIXTO; PRISCILLA ARAÚJO JUÁ STECANELLA; MESSIAS ANAIN ALMEIDA FARIA; AYLTON JOSÉ ALVES; ELDER GERALDO DOMINGUES		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2016		Parallel operation repowering of synchronous and induction generator	2016 IEEE 16th International Conference on Environment and Electrical Engineering (EEEIC)	MAGALHAES, ALANA S.; MORAES, PEDRO H. F.; SILVA, ALAN H. F.; GOMES, PEDRO H. G.; ALVES, AYLTON J.; CALIXTO, WESLEY P.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2016		Geoelectrical method to obtain 3D maps for distribution of fertilizer in the soil	2016 IEEE 16th International Conference on Environment and Electrical Engineering (EEEIC)	ALVES, AYLTON J.; FURRIEL, GEOVANNE P.; CALIXTO, WESLEY P.; GODOI, FABIANA; SILVA, JOSE R. S.; PROFETA, FRANCISCO A.; DOMINGOS, JOSE L.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2016		Methodology for validating measurement systems of soil compaction	2016 IEEE 16th International Conference on Environment and Electrical Engineering (EEEIC)	FURRIEL, GEOVANNE P.; ALVES, AYLTON J.; CALIXTO, WESLEY P.; SILVA, BRUNNA C. R.; MATIAS, CALEBE A.; SILVA, UYARA		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2016		Energy efficiency projects involving solar water heating systems in homes of low-income families: Measurement and verification and stochastic modelling applied to prediction of electricity saving	2016 IEEE 16th International Conference on Environment and Electrical Engineering (EEEIC)	MENITA, BRUNO G.; DOMINGOS, JOSE L.; DOMINGUES, ELDER G.; ALVES, AYLTON J.; CALIXTO, WESLEY P.; FARIA, ADRIANO F.DE; MIGUEL, MARCIO L. S.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2016		Simulation and analysis of an isolated full-bridge DC/DC boost converter operating with a modified perturb and observe maximum power point tracking algorithm	2016 IEEE 16th International Conference on Environment and Electrical Engineering (EEEIC)	MATIAS, CALEBE A.; MORAES, PEDRO H. F.; FERNANDES, BRUNO DE A.; ALVES, AYLTON J.; CALIXTO, WESLEY P.; FURRIEL, GEOVANNE P.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2016		Electrical performance evaluation of PV panel through water cooling technique	2016 IEEE 16th International Conference on Environment and Electrical Engineering (EEEIC)	MATIAS, CALEBE ABRENHOSA; SANTOS, LICINIO MORAES; ALVES, AYLTON JOSE; CALIXTO, WESLEY PACHECO		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2016		Optimization of grounding grid's multidesign geometry	2016 IEEE 16th International Conference on Environment and Electrical Engineering (EEEIC)	SILVA, CARLOS L. B.; OLIVEIRA, DIOGO N.; PIRES, THYAGO G.; NERYS, JOSE W. L.; BARBOSA, PAULO H. S.; CALIXTO, WESLEY P.; ALVES, AYLTON J.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2016		Heuristic methodology for horizontal multilayer soil stratification	2016 IEEE 16th International Conference on Environment and Electrical Engineering (EEEIC)	OLIVEIRA, DIOGO N.; SILVA, CARLOS L.B.; CALIXTO, WESLEY P.; ALVES, AYLTON J.; GOMES, VIVIANE; DOMINGOS, JOSE LUIS		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2016		Methodology to correlate fertilizer and electrical resistance of soil	2016 IEEE 16th International Conference on Environment and Electrical Engineering (EEEIC)	FURRIEL, GEOVANNE P.; ALVES, AYLTON J.; CALIXTO, WESLEY P.; GODOI, FABIANA; SILVA, JOSE R. S.; PROFETA, FRANCISCO A.; DOMINGUES, ELDER G.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2016		Calculation of system complexity based on the connections: Methodology and applications	2016 IEEE 16th International Conference on Environment and Electrical Engineering (EEEIC)	PAIVA, JOAO R. B.; GOMES, VIVIANE M.; OLIVEIRA, SOSTENES G. M.; DOMINGUES, ELDER G.; ALVES, AYLTON J.; DA CRUZ, GELSON; CALIXTO, WESLEY P.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2016		Correlation method of physical characteristics with electrical properties of the soil	2016 IEEE 16th International Conference on Environment and Electrical Engineering (EEEIC)	FILHO, ANTONIO SILVA; BORGES DA SILVA, CARLOS; OLIVEIRA, MARCO; PIRES, THYAGO; ALVES, AYLTON; CALIXTO, WESLEY P.; NARCISO, MARCELO		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2016		Switched reluctance generator efficiency improvement for wind energy applications	2016 IEEE 16th International Conference on Environment and Electrical Engineering (EEEIC)	REIS, MARCIO R. C.; CALIXTO, WESLEY P.; ARAUJO, WANDERSON R. H.; ALVES, AYLTON J.; DOMINGOS, JOSE L.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2016		Synchronous compensation versus capacitive compensation for reactive power in industrial systems subjected to harmonic distortion	2016 IEEE 16th International Conference on Environment and Electrical Engineering (EEEIC)	MORAES, PEDRO H. F.; MAGALHAES, ALANA S.; FERREIRA, ADRIANO F.; PAIVA, JOAO R. B.; ALVES, AYLTON J.; CALIXTO, WESLEY P.; DOMINGOS, JOSE L.; ABRAO, PEDRO J.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2016		Influence of slot geometry on air gap magnetic flux density of rotating machines	2016 IEEE 16th International Conference on Environment and Electrical Engineering (EEEIC)	DE LIMA, RODRIGO ALVES; COIMBRA, A. C. PAULO; ALMEIDA, TONY; GOMES, VIVIANE MARGARIDA; PEREIRA, THIAGO MARTINS; ALVES, AYLTON JOSE; CALIXTO, WESLEY PACHECO		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2016		Geoelectrical prospection to obtain distribution maps of fertilizer in the soil	2016 IEEE 16th International Conference on Environment and Electrical Engineering (EEEIC)	DE OLIVEIRA, SERGIO B.; ALVES, AYLTON J.; CALIXTO, WESLEY P.; FURRIEL, GEOVANNE P.; GODOI, FABIANA; SILVA, JOSE R. S.; PROFETA, FRANCISCO A.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2016		Soil resistivity study and simulation with finite elements method	2016 IEEE 16th International Conference on Environment and Electrical Engineering (EEEIC)	PEREIRA, THIAGO MARTINS; DE LIMA, RODRIGO ALVES; GOMES, VIVIANE MARGARIDA; GUTEMBERGUE, SOSTENES; ALVES, AYLTON JOSE; CALIXTO, WESLEY PACHECO		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2016		Computation of Grounding Grids Parameter on Unconventional Geometry for Any Area	16 IEEE International Conference on Environment and Electrical Engineering (EEEIC 2016)	PIRES, T. G.; NERYS, J. W. L.; SILVA, C. L. B.; OLIVEIRA, D. N.; CALIXTO, W. P.; ALVES, A. J.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2016		Contribuições para Medição e Verificação em Projetos de Eficiência Energética Envolvendo Aquecimento Solar de Água em Residências de Famílias de Baixa Renda	VI Congresso Brasileiro de Energia Solar	MENITA, B. G.; DOMINGOS, J. L.; DOMINGUES, E. G.; ALVES, A. J.; CALIXTO, W. P.; FARIA, A. A.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2017		Parametric regression in synchronous and induction generators	2017 18th International Scientific Conference on Electric Power Engineering (EPE)	MAGALHAES, ALANA S.; BULHOES, JUNIO S.; FURRIEL, GEOVANNE P.; REIS, MARCIO R. C.; ALVES, AYLTON J.; SILVA, ALAN H. F.; CALIXTO, WESLEY P.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2017		Wind's actions effects on photovoltaic panels installed on rooftop of buildings	2017 18th International Scientific Conference on Electric Power Engineering (EPE)	FERREIRA, LUIZ GUILHERME GONZAGA BORBA; DOMINGOS, JOSE LUIS; ALVES, AYLTON JOSE; CALIXTO, WESLEY PACHECO; DOMINGUES, ELDER GERALDO; DE LIMA, RODRIGO ALVES		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2017		Calculation and analysis of voltage violation problem on electricity distribution networks	2017 18th International Scientific Conference on Electric Power Engineering (EPE)	ANICETO, BRUNO C. M.; VILELA, WAGNER A.; NETO, JOAO CAETANO; RODRIGUES, BRUNO U.; CARARO, JOSE A. G.; GOMES, VIVIANE M.; SILVA, ALAN H. F.; FREITAS, JOSE L.; SILVA, DANIEL C.; GOMES, FLAVIO A.; SANTOS, PAULO V.; NIELSON, RAFAEL; REIS, MARCIO R. C.; GALVAO, NATALIA K. M.; ALVES, AYLTON J.; SILVA, LAIS F. A.; CALIXTO, WESLEY P.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2017		Optimization of the operation power of DC-DC converters applied to thermogenerators	2017 18th International Scientific Conference on Electric Power Engineering (EPE)	DE SOUSA BEZERRA, CARLOS DANIEL; CALIXTO, WESLEY PACHECO; DA CUNHA REIS, MARCIO RODRIGUES; BEZERRA, CARLOS ALBERTO VASCONCELOS; ALVES, AYLTON JOSE		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2017		Studies for the efficiency of a water pumping system for cooling and improving the electrical efficiency of photovoltaic panels	2017 18th International Scientific Conference on Electric Power Engineering (EPE)	SANTOS, LICINIO MORAES; ALVES, AYLTON JOSE; MATIAS, CALEBE ABRENHOSA; CALIXTO, WESLEY PACHECO		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2017		Energy efficiency, rationalization of energy and water consumption in popular houses	2017 18th International Scientific Conference on Electric Power Engineering (EPE)	TSURUDA, LEANDRO KAZUAKI; RODRIGUES, LUANN; SALLES, DAYANE MARTINS; ALVES, AYLTON JOSE; CALIXTO, WESLEY PACHECO; VITOR, LUIZA RODRIGUES; E SOUZA, MARCEL BRUNO SILVEIRA		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2017		Investment Risk Analysis for Small Hydro Power Plants in the Short Term Market in Brazil	CHILECON 2017	PINHEIRO NETO, D.; DOMINGOS, E. G.; ALVES, A. J.; CALIXTO, W. P.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2017		Technical analysis of the application of water in the improvement of the electrical efficiency in photovoltaic panels	2017 IEEE URUCON	DE MORAES SANTOS, LICINIO; ALVES, AYLTON JOSE; SALLES, DAYANE MARTINS; MATIAS, CALEBE ABRENHOSA; DOMINGOS, JOSE LUIS; DOMINGUES, ELDER GERALDO; CALIXTO, WESLEY PACHECO		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2017		Analysis of the capacity of electricity production through photovoltaic panels installation on the roofs of the IFG  Câmpus Águas Lindas	2017 IEEE URUCON	DA SILVA, KRISTINNE RODRIGUES; DOMINGOS, JOSE LUIS; ALVES, AYLTON JOSE; DOMINGUES, ELDER GERALDO; CALIXTO, WESLEY PACHECO; FERREIRA, LUIZ GUILHERME GONZAGA BORBA		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2017		Attenuation methodology for torque oscillations in synchronous machine	2017 IEEE URUCON	ALELUIA, LEOVIR CARDOSO; DA SILVA MAGALHAES, ALANA; SILVA, ALAN HENRIQUE FERREIRA; CALIXTO, WESLEY P.; ALVES, AYLTON JOSE; MATIAS, CALEBE ABRENHOSA; DOMINGUES, ELDER GERALDO; DOMINGOS, JOSE LUIZ		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2017		AC components insertion into rotor of synchronous generator for damping of harmonics on current in bar	2017 IEEE URUCON	ALELUIA, LEOVIR CARDOSO; MAGALHAES, ALANA; SILVA, ALAN HENRIQUE FERREIRA; CALIXTO, WESLEY P.; ALVES, AYLTON JOSE; MATIAS, CALEBE ABRENHOSA; DOMINGUES, ELDER GERALDO; DOMINGOS, JOSE LUIZ		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2017		An efficiency study on the urban solid waste gasification process for electric power generation	2017 18th International Scientific Conference on Electric Power Engineering (EPE)	DE MENEZES NETO, JOAO TELES; ALVES, AYLTON JOSE; CARVALHAES, VINICIUS		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2017		Conformal mapping applied to encoding and decoding of images	2017 CHILEAN Conference on Electrical, Electronics Engineering, Information and Communication Technologies (CHILECON)	SILVA, ALAN H. F.; SILVA, UYARA F.; CALIXTO, WESLEY P.; MAGALHAES, ALANA S.; ALVES, AYLTON J.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2017		Sensitivity analysis of the synchronous generation repowering system in parallel with induction generator	2017 CHILEAN Conference on Electrical, Electronics Engineering, Information and Communication Technologies (CHILECON)	MAGALHAES, ALANA S.; BULHOES, JUNIO S.; MATIAS, CALEBE A.; SILVA, ALAN H. F.; FURRIEL, GEOVANNE P.; REIS, MARCIO R. C.; WAINER, GABRIEL A.; GOMES, VIVIANE M.; CALIXTO, WESLEY P.; ALVES, AYLTON J.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2017		Socioeconomic, scientific and technological indicators as parameters for prediction model	2017 CHILEAN Conference on Electrical, Electronics Engineering, Information and Communication Technologies (CHILECON)	SILVA, LAIS F. A.; DA SILVA, MICHELLE C.; ALVES, AYLTON J.; REIS, MARCIO R. C.; BULHOES, JUNIO S.; COSTA, RODRIGO E.; SILVA, BRUNNA C. R.; ALEIXO, EVERTON L.; GOMES, VIVIANE M.; CALIXTO, WESLEY P.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2018		Optimized Solar Simulator Structure for Uniform Irradiance Distribution	2018 IEEE International Conference on Environment and Electrical Engineering and 2018 IEEE Industrial and Commercial Power Systems Europe (EEEIC / I&amp;CPS Europe)	MATIAS, CALEBE ABRENHOSA; FURRIEL, GEOVANNE PEREIRA; SANTOS, LICINIO MORAES; CALIXTO, WESLEY PACHECO; F. BARBOSA, JOSE LUIZ; DE OLIVEIRA, SERGIO BOTELHO; ALVES, AYLTON JOSE		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2018		Water application system on the surface of photovoltaic panels to improve energy efficiency	18th IEEE International conference on environment and electrical engineering (IEEE/EEEIC)	SANTOS, L. M.; ALVES, A. J.; SALLES, D. M.; MATIAS, C. A.; DOMINGOS, J. L.; DOMINGOS, E. G.; OLIVEIRA, S. B.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2018		Influence of Finishing and Contact Pressure on Thermal Conduction of Thermoelectric Generator	2018 IEEE International Conference on Environment and Electrical Engineering and 2018 IEEE Industrial and Commercial Power Systems Europe (EEEIC / I&amp;CPS Europe)	GOMES, PEDRO H. G.; NETO, ANTONIO P. A.; ALVES, AYLTON J.; CALIXTO, WESLEY P.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2018		Influence of the Inner Surface in Thermoelectric Waste Heat Recovery Ducts	2018 IEEE International Conference on Environment and Electrical Engineering and 2018 IEEE Industrial and Commercial Power Systems Europe (EEEIC / I&amp;CPS Europe)	GOMES, PEDRO H.G.; NETO, ANTONIO P.A.; ALVES, AYLTON J.; CALIXTO, WESLEY P.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2018		Analysis of Wind Loading on Photovoltaic Panels Mounting Brackets	18th IEEE International Conference on Environment and Electrical Engineering	FERREIRA, L. G. G. B.; ALVES, A. J.; DOMINGOS, J. L.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2017		Evaluations of energy efficiency and economic impact of the application of retrofit lighting in popular housing	2017 CHILEAN Conference on Electrical, Electronics Engineering, Information and Communication Technologies (CHILECON)	TSURUDA, LEANDRO KAZUAKI; CALIXTO, WESLEY PACHECO; ALVES, AYLTON JOSE; VITOR, LUIZA R.; SOUZA, MARCEL B. S. E		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2019		ESTUDO DE VIABILIDADE ECONÔMICA DO SISTEMA WETLANDS CONSTRUÍDO COM CONCEITO MODULAR	30º Congresso Brasileiro de Engenharia Sanitária e Ambiental	NEVES, J. P.; PIMENTA, S. M.; PITALUGA, D. P. S.; ALVES, A. J.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2020		ESTUDOS DA MELHORIA DA EFICIÊNCIA ENERGÉTICA DE UM SISTEMA DE GERAÇÃO FOTOVOLTAICA POR MEIO DE ARREFECIMENTO DE PAINÉIS SOLARES COM ÁGUA DE REUSO	XVIII Conferência de Estudos em Engenharia Elétrica - XVIII CEEL	MENDES, B. E. S.; DOMINGOS, J. L.; ALVES, A. J.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2019		Evaluation of the Power Generation Potential for the Installation of Photovoltaic Systems on the Roofs of the Campuses of the Federal Institute of Goiás	2019 IEEE International Conference on Environment and Electrical Engineering and 2019 IEEE Industrial and Commercial Power Systems Europe (EEEIC / I&amp;CPS Europe)	DA SILVA, KRISTINNE RODRIGUES; DOMINGOS, JOSE LUIS; ALVES, AYLTON JOSE		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2018		Lighting Simulation and Validation for High Power LED Matrix Luminaire	2018 IEEE International Conference on Environment and Electrical Engineering and 2018 IEEE Industrial and Commercial Power Systems Europe (EEEIC / I&amp;CPS Europe)	BARBOSA, JOSE LUIZ F.; ALVES, AYLTON J.; BARBOSA, ANA CLARA O. F.; FERRAZ, RAFAEL S.; CALIXTO, WESLEY P.		
trabalhoCompletoEmCongresso	Aylton Jose Alves	2015		A methodology for calculation of complexity in systems: Case study	2015 CHILEAN Conference on Electrical, Electronics Engineering, Information and Communication Technologies (CHILECON)	SANTOS, LUCIANO; SILVA, CLEBES; PAIVA, JOAO; GOMES, VIVIANE; OLIVEIRA, SOSTENES; ALVES, AYLTON; CALIXTO, WESLEY		
resumoExpandidoEmCongresso	Aylton Jose Alves	2012	Otimização da Lente Secundária para Lâmpadas de LED	IX Congresso de Pesquisa Ensino e Extensão - IX CONPEEX	BARBOSA, J. L. F.; CALIXTO, W. P.; BRITO, L. C.; ALVES, A. J.; COIMBRA, A. P.		
resumoExpandidoEmCongresso	Aylton Jose Alves	2014	GEOPROSPECTING APPLIED TO SOIL CHARACTERIZATION	9th International Symposio AgroEnviron	SILVA FILHO, A. M.; FERRAZ, R. S.; GODOI, F. F. F.; ALVES, A. J.; DOMINGUES, E. G.; SILVA, J. R. S.; PROFETA, F. A.; SILVA, C. L. B.; CALIXTO, W. P.		
resumoExpandidoEmCongresso	Aylton Jose Alves	2014	Controle de MIT por inversores de frequência versus controle por escorregamento em sistemas de bombeamento: Uma avaliação qualitativa	Congresso de Pesquisa, Ensino e Extensão, XI CONPEEX, 2014	FURRIEL, G. P.; NASCIMENTO, R. N. C.; DOMINGUES, E. G.; ALVES, A. J.; CALIXTO, W. P.		
resumoExpandidoEmCongresso	Aylton Jose Alves	2013	Geoprospecção Aplicada a Caracterização do Solo	X Congresso de pesquisa, ensino e extensão - CONPEEX	SILVA FILHO, A. M.; ALVES, A. J.; CALIXTO, W. P.		
resumoExpandidoEmCongresso	Aylton Jose Alves	2013	Simulação e Otimização das filas nos elevadores do Fórum da cidade de Goiânia aplicando a teoria de Sistema a Eventos Discretos	X Congresso de pesquisa, ensino e extensão - CONPEEX	SILVA, C. A.; ALVES, A. J.; DOMINGUES, E. G.; CALIXTO, W. P.		
resumoExpandidoEmCongresso	Aylton Jose Alves	2014	Simulação das filas dos elevadores do Fórum da Cidade de Goiânia utilizando o Software Arena	XI Congresso de pesquisa, ensino e extensão - CONPEEX	SILVA, C. A.; SANTOS, L. E. B.; ALVES, A. J.; DOMINGUES, E. G.; CALIXTO, W. P.		
resumoExpandidoEmCongresso	Aylton Jose Alves	2014	Preliminary Results on the Energetic use of Biogas Produced in a Food Industry Facility: Technical and Commercial Arrangements	22nd European Biomass Conference and Exhibition, 2014, Hamburg, Germany. 22 nd EU BC&E 2014,	RAMOS, A. C. L.; CALIXTO, W. P.; ALVES, A. J.; DOMINGUES, E. G.; OLIVEIRA, S. B.; COELHO, S. T.		
resumoExpandidoEmCongresso	Aylton Jose Alves	2014	Identification of soil's variability through geoprospecting	9th International Symposium AgroEnviron, 2014.	SILVA FILHO, A. M.; PEREIRA, T. M.; GODOI, F. F. F.; SILVA, J. R. S.; MONTEIRO, T. K. M.; SILVA, M. C.; ALVES, A. J.; MIRANDA, M. C. C.; SILVA, C. L. B.; CALIXTO, W. P.; NARCISO, M. G.		
resumoExpandidoEmCongresso	Aylton Jose Alves	2014	Cálculo de Capacitância em Capacitores de Placas Cilíndricas e Semicilíndricas Utilizando Transformações Conformes.	Congresso de Pesquisa, Ensino e Extensão, 2014	SILVA, A. H. F.; SILVA, U. F.; MAGALHAES, A. S.; ALVES, A. J.; DOMINGUES, E. G.; CALIXTO, W. P.		
resumoExpandidoEmCongresso	Aylton Jose Alves	2019	Avaliação de Água de Reuso Para Utilização em Melhoria de Eficiência Energética em Painéis Fotovoltaicos	SGA ? 2019: Conferência Internacional ? Sustentabilidade na Gestão Ambiental. Inovação e desafios para os Países de Língua Oficial Portuguesa (SGA?19)	VAZ, A. C. M.; ALVES, A. J.; OLIVEIRA, S. B.; PITALUGA, D. P. S.; SANTOS, M. S. C.; GUIMARAES, R. N.		
